#m=     1
  0.000135661103  14.8373013
  0.000145464859  7.67550707
  0.000155977235  5.29448223
  0.000167249324  4.10592508
  0.000179335853  3.39482427
  0.000192296007  2.92324424
  0.000206192752  2.58668041
  0.000221093796  2.33616829
  0.000237071697  2.1431427
  0.000254204031  1.98981071
  0.000272574747  1.86505198
  0.000292272744  1.76243997
  0.000313394587  1.67647219
  0.000336042838  1.60332286
  0.000360327627  1.54037511
  0.00038636761  1.48624527
  0.000414289243  1.43907499
  0.000444228703  1.39754581
  0.000476332003  1.36093688
  0.000510755344  1.32850063
  0.000547666103  1.29929793
  0.000587244285  1.27364123
  0.000629682967  1.25022626
  0.000675188261  1.22890627
  0.000723982463  1.20978034
  0.000776302477  1.19229901
  0.000832403544  1.17637885
  0.000892559299  1.16171706
  0.000957061886  1.14828861
  0.00102622586  1.13601708
  0.00110038917  1.12471163
  0.00117991108  1.11399627
  0.00126517972  1.10419405
  0.00135661103  1.09505582
  0.00145464926  1.08624518
  0.00155977311  1.07794034
  0.00167249329  1.06999731
  0.00179335941  1.06245768
  0.00192296098  1.05516064
  0.00206192769  1.04781139
  0.00221093697  1.04064596
  0.00237071584  1.03356051
  0.00254204054  1.02627861
  0.00272574741  1.01895487
  0.00292272912  1.01145029
  0.0031339475  1.00378609
  0.00336042838  0.995772421
  0.00360327656  0.987431645
  0.00386367622  0.978524983
  0.00414289255  0.969101787
  0.00444228714  0.959123969
  0.00476332009  0.948491573
  0.00510755088  0.937271476
  0.00547666103  0.925293505
  0.00587244285  0.912566721
  0.00629682979  0.898971677
  0.00675188284  0.884614527
  0.00723982463  0.869390547
  0.00776302535  0.853350282
  0.00832403544  0.836473882
  0.00892559346  0.81888026
  0.00957061909  0.800596237
  0.0102622593  0.781752646
  0.0110038919  0.762403727
  0.011799111  0.742728174
  0.012651803  0.722888827
  0.0135661112  0.702899039
  0.0145464931  0.682885885
  0.0155977318  0.662958086
  0.0167249255  0.643119991
  0.0179335941  0.623488247
  0.0192296114  0.604228079
  0.0206192825  0.585438371
  0.0221093707  0.56715095
  0.0237071607  0.549418271
  0.0254204124  0.532270253
  0.0272574686  0.51571399
  0.0292272903  0.499731839
  0.0313394666  0.484365404
  0.0336042754  0.469689667
  0.0360327661  0.455746472
  0.0386367552  0.442511976
  0.0414289273  0.429957092
  0.0444228835  0.417958677
  0.0476332046  0.406423926
  0.0510755256  0.395435452
  0.054766614  0.385016829
  0.0587244444  0.375049651
  0.0629682839  0.36552757
  0.0675188303  0.356460243
  0.0723982304  0.347839713
  0.0776302516  0.33963114
  0.08324036  0.33177945
  0.0892559141  0.324275404
  0.0957061946  0.317101836
  0.102622591  0.310237885
  0.110038899  0.303664535
  0.117991112  0.297363997
  0.126518011  0.291319519


#m=     2
  0.000135661103  15.3173895
  0.000145464859  8.18547153
  0.000155977235  5.81071854
  0.000167249324  4.6397419
  0.000179335853  3.96583605
  0.000192296007  3.52202797
  0.000206192752  3.21353769
  0.000221093796  2.97208738
  0.000237071697  2.79404092
  0.000254204031  2.65364456
  0.000272574747  2.54524708
  0.000292272744  2.46064544
  0.000313394587  2.38920712
  0.000336042838  2.33064938
  0.000360327627  2.28166556
  0.00038636761  2.24121809
  0.000414289243  2.20540142
  0.000444228703  2.17661214
  0.000476332003  2.1502912
  0.000510755344  2.12844682
  0.000547666103  2.10845089
  0.000587244285  2.09294391
  0.000629682967  2.08030725
  0.000675188261  2.0697217
  0.000723982463  2.05990243
  0.000776302477  2.04773307
  0.000832403544  2.03911948
  0.000892559299  2.03149056
  0.000957061886  2.02448106
  0.00102622586  2.01822495
  0.00110038917  2.01155424
  0.00117991108  2.00547147
  0.00126517972  1.9997077
  0.00135661103  1.99360561
  0.00145464926  1.98631418
  0.00155977311  1.97955358
  0.00167249329  1.97311354
  0.00179335941  1.96661663
  0.00192296098  1.95860648
  0.00206192769  1.94869232
  0.00221093697  1.93926311
  0.00237071584  1.92891812
  0.00254204054  1.91667402
  0.00272574741  1.90451527
  0.00292272912  1.88994861
  0.0031339475  1.87397552
  0.00336042838  1.85683882
  0.00360327656  1.83820629
  0.00386367622  1.81748402
  0.00414289255  1.7947768
  0.00444228714  1.77012396
  0.00476332009  1.74319255
  0.00510755088  1.71445966
  0.00547666103  1.68364489
  0.00587244285  1.65066779
  0.00629682979  1.61552739
  0.00675188284  1.57854867
  0.00723982463  1.53941
  0.00776302535  1.49841464
  0.00832403544  1.45571053
  0.00892559346  1.41173089
  0.00957061909  1.36652935
  0.0102622593  1.32064283
  0.0110038919  1.27420866
  0.011799111  1.22773433
  0.012651803  1.18165195
  0.0135661112  1.13595247
  0.0145464931  1.09095216
  0.0155977318  1.04682541
  0.0167249255  1.00350332
  0.0179335941  0.9612059
  0.0192296114  0.920336783
  0.0206192825  0.881058156
  0.0221093707  0.843356609
  0.0237071607  0.807336509
  0.0254204124  0.773046076
